Heure Locale	Origine	Compagnie	N° de Vol	Statut	N° du jour	N° du mois	Année
17:15:00	DJERBA	TUNISAIR EXPRESS	UG009	ANNULE	11	1	2021
17:55:00	ROME	ALITALIA	AZ866	ATTERRI 17:41	11	1	2021
18:15:00	PARIS CDG	NOUVEL AIR	BJ511	ATTERRI 17:54	11	1	2021
18:45:00	NICE	TUNISAIR	TU997	ATTERRI 18:24	11	1	2021
19:15:00	ISTANBUL	NOUVEL AIR	BJ651	ATTERRI 19:14	11	1	2021
19:30:00	MUNICH	TUNISAIR	TU543	ATTERRI 19:16	11	1	2021
20:20:00	DUSSELDORF	TUNISAIR	TU527	ATTERRI 20:03	11	1	2021
20:35:00	TOULOUSE	TUNISAIR	TU283	ATTERRI 20:50	11	1	2021
22:10:00	PARIS ORLY	TUNISAIR	TU723	ATTERRI 23:26	11	1	2021
08:15:00	MITIGA	LYBIAN AIRLINES	LN302	ATTERRI 08:12	12	1	2021
08:40:00	MITIGA	LIBYAN WINGS	YL800	ATTERRI 08:38	12	1	2021
09:00:00	MISRATE	LIBYAN WINGS	YL880	ATTERRI 09:28	12	1	2021
09:35:00	PARIS CDG	AIR FRANCE	AF1084	ATTERRI 09:40	12	1	2021
10:35:00	LE CAIRE	EGYPT AIR	MS843	ATTERRI 10:51	12	1	2021
00:00:00	ZLHFFJJEDF564FFD	DJHD5DGSDG54GE	ZZZ999	102.159.152.111	12	1	2021
11:15:00	MARSEILLE	TUNISAIR	TU931	ATTERRI 11:11	12	1	2021
12:10:00	BENGHAZI	BURAQ AIR	UZ141	ATTERRI 12:20	12	1	2021
12:25:00	PARIS ORLY	TUNISAIR	TU717	ATTERRI 12:34	12	1	2021
14:00:00	BRUXELLES	TUNISAIR	TU789	ATTERRI 14:25	12	1	2021
15:45:00	LYON	NOUVEL AIR	BJ547	ATTERRI 16:13	12	1	2021
16:10:00	MITIGA	LIBYAN WINGS	YL820	ATTERRI 16:05	12	1	2021
17:30:00	DJERBA	TUNISAIR EXPRESS	UG009	ATTERRI 17:40	12	1	2021
18:15:00	PARIS CDG	NOUVEL AIR	BJ511	ATTERRI 18:00	12	1	2021
19:40:00	NOUAKCHOTT	MAURITANIE AIRWAYS	L6116	ATTERRI 19:51	12	1	2021
21:25:00	PARIS ORLY	TUNISAIR	TU723	ATTERRI 22:12	12	1	2021
08:40:00	MITIGA	LIBYAN WINGS	YL800	ATTERRI 08:31	13	1	2021
09:00:00	MISRATE	LIBYAN WINGS	YL880	ATTERRI 09:53	13	1	2021
09:55:00	ISTANBUL	TURKISH AIRLINES	TK661	ATTERRI 09:48	13	1	2021
10:00:00	DJERBA	TUNISAIR EXPRESS	UG003	ATTERRI 10:00	13	1	2021
11:40:00	CASABLANCA	ROYAL AIR MAROC	AT570	ATTERRI 11:28	13	1	2021
12:00:00	MARSEILLE	TUNISAIR	TU931	ATTERRI 11:51	13	1	2021
00:00:00	ZLHFFJJEDF564FFD	DJHD5DGSDG54GE	ZZZ999	102.159.152.111	13	1	2021
12:35:00	DUBAI	EMIRATES	EK747	ATTERRI 12:26	13	1	2021
12:55:00	LYON	TUNISAIR	TU861	ATTERRI 12:58	13	1	2021
13:35:00	DOHA	QATAR AIRWAYS	QR1399	ATTERRI 13:30	13	1	2021
13:55:00	FRANCFORT	TUNISAIR	TU745	ATTERRI 13:33	13	1	2021
14:35:00	PARIS ORLY	TUNISAIR	TU717	ATTERRI 15:26	13	1	2021
16:10:00	MITIGA	LIBYAN WINGS	YL820	ATTERRI 16:02	13	1	2021
16:30:00	PARIS CDG	AIR FRANCE	AF1184	ATTERRI 16:54	13	1	2021
17:30:00	DJERBA	TUNISAIR EXPRESS	UG009	ATTERRI 17:11	13	1	2021
17:55:00	ROME	ALITALIA	AZ866	ATTERRI 17:36	13	1	2021
18:15:00	PARIS CDG	NOUVEL AIR	BJ511	ATTERRI 18:01	13	1	2021
00:25:00	FRANCFORT	LUFTHANSA	LH1326	ATTERRI 00:03	14	1	2021
08:15:00	MITIGA	LYBIAN AIRLINES	LN302	ATTERRI 08:27	14	1	2021
08:40:00	MITIGA	LIBYAN WINGS	YL800	ATTERRI 08:24	14	1	2021
10:00:00	DJERBA	TUNISAIR EXPRESS	UG003	ATTERRI 09:57	14	1	2021
10:35:00	LE CAIRE	EGYPT AIR	MS843	ATTERRI 09:47	14	1	2021
11:35:00	NICE	TUNISAIR	TU997	ATTERRI 18:51	14	1	2021
00:00:00	ZLHFFJJEDF564FFD	DJHD5DGSDG54GE	ZZZ999	102.159.152.111	14	1	2021
13:30:00	PALERME	TUNISAIR EXPRESS	UG1759	ATTERRI 13:33	14	1	2021
13:50:00	TOZEUR-NEFTA	TUNISAIR EXPRESS	UG031	ATTERRI 13:41	14	1	2021
14:35:00	PARIS ORLY	TUNISAIR	TU717	ATTERRI 15:14	14	1	2021
16:10:00	MITIGA	LIBYAN WINGS	YL820	ATTERRI 16:08	14	1	2021
16:15:00	ISTANBUL	TURKISH AIRLINES	TK663	ATTERRI 16:04	14	1	2021
16:30:00	PARIS CDG	AIR FRANCE	AF1184	ATTERRI 16:45	14	1	2021
17:15:00	DJERBA	TUNISAIR EXPRESS	UG009	ATTERRI 17:07	14	1	2021
17:20:00	CASABLANCA	ROYAL AIR MAROC	AT572	ATTERRI 16:57	14	1	2021
19:15:00	LYON	TUNISAIR	TU861	ATTERRI 21:50	14	1	2021
19:45:00	ISTANBUL	NOUVEL AIR	BJ651	ATTERRI 19:58	14	1	2021
23:50:00	ISTANBUL	TUNISAIR	TU217	ATTERRI 03:08	14	1	2021
06:45:00	NOUAKCHOTT	TUNISAIR	TU564	ATTERRI 09:41	15	1	2021
08:40:00	MITIGA	LIBYAN WINGS	YL800	ATTERRI 08:29	15	1	2021
09:25:00	LYON	TRANSAVIA	TO4990	ATTERRI 09:18	15	1	2021
09:50:00	JEDDAH	SAUDI ARAB	SV365	ATTERRI 09:50	15	1	2021
10:00:00	ISTANBUL	TURKISH AIRLINES	TK661	ATTERRI 10:03	15	1	2021
10:35:00	LE CAIRE	EGYPT AIR	MS843	ATTERRI 10:42	15	1	2021
11:15:00	MARSEILLE	TUNISAIR	TU931	ATTERRI 12:21	15	1	2021
11:40:00	CASABLANCA	ROYAL AIR MAROC	AT570	ATTERRI 11:28	15	1	2021
12:35:00	PARIS ORLY	TUNISAIR	TU717	ATTERRI 12:39	15	1	2021
00:00:00	ZLHFFJJEDF564FFD	DJHD5DGSDG54GE	ZZZ999	102.159.152.111	15	1	2021
12:35:00	DUBAI	EMIRATES	EK747	ATTERRI 12:09	15	1	2021
13:35:00	DOHA	QATAR AIRWAYS	QR1399	ATTERRI 13:28	15	1	2021
13:55:00	FRANCFORT	TUNISAIR	TU745	ATTERRI 16:46	15	1	2021
14:10:00	MUNICH	TUNISAIR	TU543	ATTERRI 18:24	15	1	2021
15:20:00	ISTANBUL	NOUVEL AIR	BJ651	ATTERRI 15:58	15	1	2021
15:35:00	DUSSELDORF	TUNISAIR	TU527	ATTERRI 16:42	15	1	2021
16:10:00	MITIGA	LIBYAN WINGS	YL820	ATTERRI 16:02	15	1	2021
16:30:00	PARIS CDG	AIR FRANCE	AF1184	ATTERRI 16:35	15	1	2021
16:40:00	MALTE	TUNISAIR EXPRESS	UG1301	ATTERRI 16:50	15	1	2021
17:15:00	DJERBA	TUNISAIR EXPRESS	UG009	ATTERRI 17:13	15	1	2021
17:15:00	PARIS ORLY	TRANSAVIA	TO4530	ATTERRI 17:16	15	1	2021
17:20:00	ALGER	TUNISAIR	TU8425	ATTERRI 17:00	15	1	2021
17:55:00	ROME	ALITALIA	AZ866	ATTERRI 17:48	15	1	2021
20:15:00	PARIS CDG	NOUVEL AIR	BJ521	ATTERRI 19:58	15	1	2021
22:10:00	PARIS ORLY	TUNISAIR	TU723	ATTERRI 23:52	15	1	2021
08:15:00	MITIGA	LYBIAN AIRLINES	LN302	ATTERRI 07:52	16	1	2021
08:40:00	MITIGA	LIBYAN WINGS	YL800	ATTERRI 08:35	16	1	2021
09:05:00	PARIS ORLY	TRANSAVIA	TO4530	ATTERRI 08:52	16	1	2021
09:35:00	PARIS CDG	AIR FRANCE	AF1084	ATTERRI 09:20	16	1	2021
10:10:00	ISTANBUL	TURKISH AIRLINES	TK661	ATTERRI 10:11	16	1	2021
10:25:00	JEDDAH	SAUDI ARAB	SV3365	ATTERRI 10:29	16	1	2021
10:35:00	LE CAIRE	EGYPT AIR	MS843	ATTERRI 10:57	16	1	2021
11:15:00	MARSEILLE	TUNISAIR	TU931	ATTERRI 11:08	16	1	2021
00:00:00	ZLHFFJJEDF564FFD	DJHD5DGSDG54GE	ZZZ999	102.159.152.111	16	1	2021
12:10:00	BENGHAZI	BURAQ AIR	UZ141	ATTERRI 13:58	16	1	2021
12:35:00	PARIS ORLY	TUNISAIR	TU717	ATTERRI 12:44	16	1	2021
13:15:00	GENEVE	TUNISAIR	TU701	ATTERRI 13:02	16	1	2021
13:45:00	ISTANBUL	TUNISAIR	TU215	ATTERRI 20:50	16	1	2021
14:00:00	BRUXELLES	TUNISAIR	TU789	ATTERRI 13:57	16	1	2021
16:10:00	MITIGA	LIBYAN WINGS	YL820	ATTERRI 15:56	16	1	2021
16:30:00	PARIS CDG	AIR FRANCE	AF1184	ATTERRI 19:04	16	1	2021
17:15:00	DJERBA	TUNISAIR EXPRESS	UG009	ATTERRI 17:11	16	1	2021
17:35:00	CASABLANCA	ROYAL AIR MAROC	AT572	ATTERRI 17:16	16	1	2021
18:15:00	PARIS CDG	NOUVEL AIR	BJ521	ATTERRI 19:07	16	1	2021
18:15:00	NICE	TUNISAIR	TU251	ATTERRI 18:10	16	1	2021
19:15:00	LYON	TUNISAIR	TU861	ATTERRI 19:09	16	1	2021
19:40:00	NOUAKCHOTT	MAURITANIE AIRWAYS	L6116	ATTERRI 19:34	16	1	2021
20:35:00	TOULOUSE	TUNISAIR	TU283	ATTERRI 20:42	16	1	2021
21:25:00	PARIS ORLY	TUNISAIR	TU723	ATTERRI 00:45	16	1	2021
00:25:00	FRANCFORT	LUFTHANSA	LH1326	ATTERRI 00:48	17	1	2021
05:30:00	MONTREAL	TUNISAIR	TU203	ATTERRI 05:56	17	1	2021
08:40:00	MITIGA	LIBYAN WINGS	YL800	ATTERRI 08:34	17	1	2021
10:35:00	LE CAIRE	EGYPT AIR	MS843	ATTERRI 10:41	17	1	2021
11:15:00	MARSEILLE	TUNISAIR	TU931	ATTERRI 17:52	17	1	2021
11:35:00	NICE	TUNISAIR	TU997	ATTERRI 11:20	17	1	2021
11:35:00	LYON	TRANSAVIA	TO4990	ATTERRI 11:28	17	1	2021
11:40:00	CASABLANCA	ROYAL AIR MAROC	AT570	ATTERRI 11:24	17	1	2021
00:00:00	ZLHFFJJEDF564FFD	DJHD5DGSDG54GE	ZZZ999	102.159.152.111	17	1	2021
12:35:00	PARIS ORLY	TUNISAIR	TU717	ATTERRI 23:19	17	1	2021
12:35:00	DUBAI	EMIRATES	EK747	ATTERRI 13:22	17	1	2021
13:25:00	MILAN	TUNISAIR	TU757	ATTERRI 13:48	17	1	2021
13:45:00	TOZEUR-NEFTA	TUNISAIR EXPRESS	UG031	ATTERRI 13:33	17	1	2021
14:00:00	PARIS ORLY	TRANSAVIA	TO4160	ATTERRI 13:59	17	1	2021
14:00:00	ISTANBUL	TUNISAIR	TU215	ATTERRI 19:21	17	1	2021
15:45:00	LYON	NOUVEL AIR	BJ583	ATTERRI 15:38	17	1	2021
16:10:00	MITIGA	LIBYAN WINGS	YL820	ATTERRI 16:09	17	1	2021
16:15:00	ISTANBUL	TURKISH AIRLINES	TK663	ATTERRI 16:43	17	1	2021
16:30:00	PARIS CDG	AIR FRANCE	AF1184	ATTERRI 16:31	17	1	2021
17:15:00	DJERBA	TUNISAIR EXPRESS	UG009	ATTERRI 17:15	17	1	2021
17:55:00	ROME	ALITALIA	AZ866	ATTERRI 19:01	17	1	2021
18:15:00	PARIS CDG	NOUVEL AIR	BJ521	ATTERRI 17:30	17	1	2021
19:05:00	ISTANBUL	NOUVEL AIR	BJ651	ATTERRI 19:06	17	1	2021
19:15:00	LYON	TUNISAIR	TU861	ATTERRI 19:12	17	1	2021
22:10:00	PARIS ORLY	TUNISAIR	TU723	ATTERRI 00:53	17	1	2021
08:15:00	MITIGA	LYBIAN AIRLINES	LN302	ATTERRI 08:25	18	1	2021
08:40:00	MITIGA	LIBYAN WINGS	YL800	ATTERRI 08:41	18	1	2021
09:00:00	MISRATE	LIBYAN WINGS	YL880	ATTERRI 09:33	18	1	2021
09:35:00	PARIS CDG	AIR FRANCE	AF1084	ATTERRI 09:14	18	1	2021
10:00:00	DJERBA	TUNISAIR EXPRESS	UG003	ATTERRI 10:01	18	1	2021
10:00:00	BENGHAZI	BURAQ AIR	UZ141	ATTERRI 10:23	18	1	2021
10:25:00	JEDDAH	SAUDI ARAB	SV365	ATTERRI 09:46	18	1	2021
10:30:00	PARIS ORLY	TRANSAVIA	TO4530	ATTERRI 10:47	18	1	2021
11:45:00	PALERME	TUNISAIR EXPRESS	UG1759	ATTERRI 11:54	18	1	2021
00:00:00	ZLHFFJJEDF564FFD	DJHD5DGSDG54GE	ZZZ999	102.159.152.111	18	1	2021
11:55:00	FRANCFORT	LUFTHANSA	LH1322	ATTERRI 12:17	18	1	2021
12:35:00	DUBAI	EMIRATES	EK747	ATTERRI 12:22	18	1	2021
13:00:00	BENGHAZI	BERNIQ AIRWAYS	NB101	ATTERRI 12:48	18	1	2021
13:35:00	DOHA	QATAR AIRWAYS	QR1399	ATTERRI 13:53	18	1	2021
14:00:00	ISTANBUL	TUNISAIR	TU215	ATTERRI 17:51	18	1	2021
15:10:00	NAPOLI-CAPODI	TUNISAIR EXPRESS	UG1731	ATTERRI 15:06	18	1	2021
16:10:00	MITIGA	LIBYAN WINGS	YL820	ATTERRI 16:04	18	1	2021
16:15:00	ISTANBUL	TURKISH AIRLINES	TK663	ATTERRI 16:24	18	1	2021
17:15:00	DJERBA	TUNISAIR EXPRESS	UG009	ATTERRI 17:09	18	1	2021
17:35:00	CASABLANCA	ROYAL AIR MAROC	AT572	ATTERRI 17:12	18	1	2021
17:55:00	ROME	ALITALIA	AZ866	ATTERRI 17:41	18	1	2021
18:15:00	PARIS CDG	NOUVEL AIR	BJ511	ATTERRI 17:55	18	1	2021
18:30:00	MARSEILLE	TUNISAIR	TU681	ATTERRI 21:02	18	1	2021
19:15:00	ISTANBUL	NOUVEL AIR	BJ651	ATTERRI 18:52	18	1	2021
20:20:00	DUSSELDORF	TUNISAIR	TU527	ATTERRI 22:48	18	1	2021
21:50:00	PARIS ORLY	TUNISAIR	TU723	ATTERRI 02:03	18	1	2021
08:15:00	MITIGA	LYBIAN AIRLINES	LN302	ATTERRI 07:57	19	1	2021
08:40:00	MITIGA	LIBYAN WINGS	YL800	ATTERRI 08:36	19	1	2021
09:00:00	MISRATE	LIBYAN WINGS	YL880	ATTERRI 09:07	19	1	2021
09:35:00	PARIS CDG	AIR FRANCE	AF1084	ATTERRI 09:44	19	1	2021
00:00:00	ZLHFFJJEDF564FFD	DJHD5DGSDG54GE	ZZZ999	102.159.152.111	19	1	2021
10:35:00	LE CAIRE	EGYPT AIR	MS843	ATTERRI 10:58	19	1	2021
11:15:00	MARSEILLE	TUNISAIR	TU931	ATTERRI 11:19	19	1	2021
12:10:00	BENGHAZI	BURAQ AIR	UZ141	ATTERRI 12:12	19	1	2021
12:55:00	LYON	TUNISAIR	TU861	ATTERRI 13:51	19	1	2021
14:00:00	BRUXELLES	TUNISAIR	TU789	ATTERRI 14:00	19	1	2021
14:35:00	PARIS ORLY	TUNISAIR	TU717	ATTERRI 14:18	19	1	2021
15:45:00	LYON	NOUVEL AIR	BJ547	ATTERRI 15:38	19	1	2021
16:10:00	MITIGA	LIBYAN WINGS	YL820	ATTERRI 15:44	19	1	2021
17:15:00	DJERBA	TUNISAIR EXPRESS	UG009	ATTERRI 17:42	19	1	2021
08:40:00	MITIGA	LIBYAN WINGS	YL800	ATTERRI 08:49	20	1	2021
09:00:00	MISRATE	LIBYAN WINGS	YL880	ATTERRI 09:14	20	1	2021
10:00:00	ISTANBUL	TURKISH AIRLINES	TK661	ATTERRI 10:06	20	1	2021
10:00:00	DJERBA	TUNISAIR EXPRESS	UG003	ATTERRI 09:41	20	1	2021
11:40:00	CASABLANCA	ROYAL AIR MAROC	AT570	ATTERRI 11:20	20	1	2021
00:00:00	ZLHFFJJEDF564FFD	DJHD5DGSDG54GE	ZZZ999	102.159.152.111	20	1	2021
12:00:00	MARSEILLE	TUNISAIR	TU931	ATTERRI 11:18	20	1	2021
12:35:00	DUBAI	EMIRATES	EK747	ATTERRI 12:38	20	1	2021
12:55:00	LYON	TUNISAIR	TU861	ATTERRI 12:35	20	1	2021
13:35:00	DOHA	QATAR AIRWAYS	QR1399	ATTERRI 13:30	20	1	2021
14:35:00	PARIS ORLY	TUNISAIR	TU717	ATTERRI 14:38	20	1	2021
16:10:00	MITIGA	LIBYAN WINGS	YL820	ATTERRI 16:07	20	1	2021
16:30:00	PARIS CDG	AIR FRANCE	AF1184	ATTERRI 17:07	20	1	2021
17:15:00	DJERBA	TUNISAIR EXPRESS	UG009	ATTERRI 17:19	20	1	2021
17:55:00	ROME	ALITALIA	AZ866	ATTERRI 17:44	20	1	2021
18:15:00	PARIS CDG	NOUVEL AIR	BJ511	ATTERRI 18:53	20	1	2021
00:25:00	FRANCFORT	LUFTHANSA	LH1326	ATTERRI 00:25	21	1	2021
08:15:00	MITIGA	LYBIAN AIRLINES	LN302	ATTERRI 08:22	21	1	2021
08:40:00	MITIGA	LIBYAN WINGS	YL800	ATTERRI 08:42	21	1	2021
10:00:00	DJERBA	TUNISAIR EXPRESS	UG003	ATTERRI 09:48	21	1	2021
10:35:00	LE CAIRE	EGYPT AIR	MS843	ATTERRI 10:28	21	1	2021
00:00:00	ZLHFFJJEDF564FFD	DJHD5DGSDG54GE	ZZZ999	102.159.152.111	21	1	2021
11:15:00	MARSEILLE	TUNISAIR	TU931	ATTERRI 11:31	21	1	2021
12:10:00	BENGHAZI	BURAQ AIR	UZ141	ATTERRI 12:11	21	1	2021
13:30:00	PALERME	TUNISAIR EXPRESS	UG1759	ATTERRI 13:20	21	1	2021
16:10:00	MITIGA	LIBYAN WINGS	YL820	ATTERRI 15:58	21	1	2021
16:15:00	ISTANBUL	TURKISH AIRLINES	TK663	ATTERRI 16:30	21	1	2021
16:30:00	PARIS CDG	AIR FRANCE	AF1184	ATTERRI 16:38	21	1	2021
17:15:00	DJERBA	TUNISAIR EXPRESS	UG009	ATTERRI 17:00	21	1	2021
17:20:00	CASABLANCA	ROYAL AIR MAROC	AT572	ATTERRI 17:04	21	1	2021
19:15:00	LYON	TUNISAIR	TU861	ATTERRI 21:03	21	1	2021
21:30:00	TOZEUR-NEFTA	TUNISAIR EXPRESS	UG031	ATTERRI 21:08	21	1	2021
06:45:00	NOUAKCHOTT	TUNISAIR	TU564	ATTERRI 07:26	22	1	2021
08:40:00	MITIGA	LIBYAN WINGS	YL800	ATTERRI 08:38	22	1	2021
09:50:00	JEDDAH	SAUDI ARAB	SV365	ATTERRI 09:41	22	1	2021
10:00:00	DJERBA	TUNISAIR EXPRESS	UG003	ATTERRI 09:48	22	1	2021
10:00:00	ISTANBUL	TURKISH AIRLINES	TK661	ATTERRI 09:51	22	1	2021
10:35:00	LE CAIRE	EGYPT AIR	MS843	ATTERRI 10:59	22	1	2021
11:25:00	LYON	TRANSAVIA	TO4990	ATTERRI 11:23	22	1	2021
11:35:00	NICE	TUNISAIR	TU997	ATTERRI 11:15	22	1	2021
00:00:00	ZLHFFJJEDF564FFD	DJHD5DGSDG54GE	ZZZ999	102.159.152.111	22	1	2021
12:35:00	DUBAI	EMIRATES	EK747	ATTERRI 12:24	22	1	2021
13:35:00	DOHA	QATAR AIRWAYS	QR1399	ATTERRI 13:29	22	1	2021
13:55:00	FRANCFORT	TUNISAIR	TU745	ATTERRI 14:52	22	1	2021
14:10:00	MUNICH	TUNISAIR	TU543	ATTERRI 17:41	22	1	2021
14:35:00	PARIS ORLY	TUNISAIR	TU717	ATTERRI 14:59	22	1	2021
15:20:00	ISTANBUL	NOUVEL AIR	BJ651	ATTERRI 15:25	22	1	2021
15:35:00	DUSSELDORF	TUNISAIR	TU527	ATTERRI 16:01	22	1	2021
15:40:00	MALTE	TUNISAIR EXPRESS	UG1301	ATTERRI 16:27	22	1	2021
16:10:00	MITIGA	LIBYAN WINGS	YL820	ATTERRI 15:49	22	1	2021
16:30:00	PARIS CDG	AIR FRANCE	AF1184	ATTERRI 16:46	22	1	2021
16:40:00	STRASBOURG	TUNISAIR	TU247	ATTERRI 16:15	22	1	2021
17:15:00	DJERBA	TUNISAIR EXPRESS	UG009	ATTERRI 17:10	22	1	2021
17:55:00	ROME	ALITALIA	AZ866	ATTERRI 18:00	22	1	2021
18:10:00	PARIS ORLY	TRANSAVIA	TO4530	ATTERRI 18:21	22	1	2021
20:15:00	PARIS CDG	NOUVEL AIR	BJ521	ATTERRI 20:20	22	1	2021
21:15:00	ISTANBUL	TUNISAIR	TU215	ATTERRI 22:48	22	1	2021
08:15:00	MITIGA	LYBIAN AIRLINES	LN302	ATTERRI 08:32	23	1	2021
08:40:00	MITIGA	LIBYAN WINGS	YL800	ATTERRI 08:39	23	1	2021
09:05:00	PARIS ORLY	TRANSAVIA	TO4530	ATTERRI 09:01	23	1	2021
09:35:00	PARIS CDG	AIR FRANCE	AF1084	ATTERRI 10:03	23	1	2021
10:00:00	DJERBA	TUNISAIR EXPRESS	UG003	ATTERRI 09:50	23	1	2021
10:10:00	ISTANBUL	TURKISH AIRLINES	TK661	ATTERRI 10:10	23	1	2021
10:35:00	LE CAIRE	EGYPT AIR	MS843	ATTERRI 10:45	23	1	2021
00:00:00	ZLHFFJJEDF564FFD	DJHD5DGSDG54GE	ZZZ999	102.159.152.111	23	1	2021
12:10:00	BENGHAZI	BURAQ AIR	UZ141	ATTERRI 12:29	23	1	2021
12:45:00	ROME	TUNISAIR	TU753	ATTERRI 12:34	23	1	2021
13:15:00	GENEVE	TUNISAIR	TU701	ATTERRI 13:39	23	1	2021
13:25:00	MILAN	TUNISAIR	TU757	ATTERRI 13:22	23	1	2021
14:00:00	BRUXELLES	TUNISAIR	TU789	ATTERRI 14:04	23	1	2021
14:35:00	PARIS ORLY	TUNISAIR	TU717	ATTERRI 15:10	23	1	2021
16:10:00	MITIGA	LIBYAN WINGS	YL820	ATTERRI 15:49	23	1	2021
17:15:00	CASABLANCA	ROYAL AIR MAROC	AT572	ATTERRI 17:02	23	1	2021
17:15:00	DJERBA	TUNISAIR EXPRESS	UG009	ATTERRI 17:05	23	1	2021
19:40:00	PARIS ORLY	TUNISAIR	TU723	ATTERRI 20:33	23	1	2021
19:40:00	NOUAKCHOTT	MAURITANIE AIRWAYS	L6116	ATTERRI 19:27	23	1	2021
20:00:00	LYON	TUNISAIR	TU861	ATTERRI 20:08	23	1	2021
20:35:00	TOULOUSE	TUNISAIR	TU283	ATTERRI 21:00	23	1	2021
22:20:00	ISTANBUL	TUNISAIR	TU215	ATTERRI 23:04	23	1	2021
00:25:00	FRANCFORT	LUFTHANSA	LH1326	ATTERRI 00:14	24	1	2021
05:30:00	MONTREAL	TUNISAIR	TU203	ATTERRI 05:07	24	1	2021
08:40:00	MITIGA	LIBYAN WINGS	YL800	ATTERRI 08:34	24	1	2021
10:00:00	DJERBA	TUNISAIR EXPRESS	UG003	ATTERRI 10:00	24	1	2021
10:35:00	LE CAIRE	EGYPT AIR	MS843	ATTERRI 10:48	24	1	2021
11:15:00	MARSEILLE	TUNISAIR	TU931	ATTERRI 11:31	24	1	2021
11:15:00	LYON	TRANSAVIA	TO4990	ATTERRI 10:55	24	1	2021
11:35:00	NICE	TUNISAIR	TU997	ATTERRI 12:29	24	1	2021
00:00:00	ZLHFFJJEDF564FFD	DJHD5DGSDG54GE	ZZZ999	102.159.152.111	24	1	2021
11:40:00	CASABLANCA	ROYAL AIR MAROC	AT570	ATTERRI 11:18	24	1	2021
12:35:00	DUBAI	EMIRATES	EK747	ATTERRI 12:26	24	1	2021
13:35:00	DOHA	QATAR AIRWAYS	QR1399	ATTERRI 13:38	24	1	2021
13:45:00	TOZEUR-NEFTA	TUNISAIR EXPRESS	UG031	ATTERRI 13:30	24	1	2021
15:05:00	PARIS ORLY	TUNISAIR	TU717	ATTERRI 14:51	24	1	2021
15:45:00	LYON	NOUVEL AIR	BJ583	ATTERRI 15:44	24	1	2021
16:10:00	MITIGA	LIBYAN WINGS	YL820	ATTERRI 16:11	24	1	2021
16:15:00	ISTANBUL	TURKISH AIRLINES	TK663	ATTERRI 16:47	24	1	2021
16:30:00	PARIS CDG	AIR FRANCE	AF1184	ATTERRI 16:56	24	1	2021
17:00:00	MITIGA	LYBIAN AIRLINES	LN304	ATTERRI 17:16	24	1	2021
17:15:00	DJERBA	TUNISAIR EXPRESS	UG009	ATTERRI 17:29	24	1	2021
17:55:00	ROME	ALITALIA	AZ866	ATTERRI 17:50	24	1	2021
18:15:00	PARIS CDG	NOUVEL AIR	BJ521	ATTERRI 18:11	24	1	2021
18:40:00	PARIS ORLY	TRANSAVIA	TO4160	ATTERRI 18:36	24	1	2021
18:40:00	PARIS ORLY	TUNISAIR	TU723	ATTERRI 18:13	24	1	2021
19:05:00	ISTANBUL	NOUVEL AIR	BJ651	ATTERRI 19:23	24	1	2021
19:15:00	LYON	TUNISAIR	TU861	ATTERRI 19:08	24	1	2021
08:15:00	MITIGA	LYBIAN AIRLINES	LN302	ATTERRI 08:13	25	1	2021
08:40:00	MITIGA	LIBYAN WINGS	YL800	ATTERRI 08:22	25	1	2021
08:45:00	PARIS ORLY	TRANSAVIA	TO4530	ATTERRI 08:38	25	1	2021
09:00:00	MISRATE	LIBYAN WINGS	YL880	ATTERRI 09:06	25	1	2021
09:50:00	JEDDAH	SAUDI ARAB	SV365	ATTERRI 09:58	25	1	2021
10:00:00	DJERBA	TUNISAIR EXPRESS	UG003	ATTERRI 10:03	25	1	2021
10:00:00	BENGHAZI	BURAQ AIR	UZ141	ATTERRI 11:01	25	1	2021
11:15:00	MARSEILLE	TUNISAIR	TU931	ATTERRI 11:03	25	1	2021
11:55:00	FRANCFORT	LUFTHANSA	LH1322	ATTERRI 12:16	25	1	2021
00:00:00	ZLHFFJJEDF564FFD	DJHD5DGSDG54GE	ZZZ999	102.159.152.111	25	1	2021
12:35:00	DUBAI	EMIRATES	EK747	ATTERRI 12:27	25	1	2021
12:55:00	LYON	TUNISAIR	TU861	ATTERRI 12:33	25	1	2021
13:05:00	BOLOGNE	TUNISAIR	TU363	ATTERRI 12:48	25	1	2021
13:35:00	DOHA	QATAR AIRWAYS	QR1399	ATTERRI 13:28	25	1	2021
14:15:00	ALGER	TUNISAIR	TU8425	ATTERRI 15:05	25	1	2021
14:35:00	PARIS ORLY	TUNISAIR	TU717	ATTERRI 14:17	25	1	2021
16:10:00	MITIGA	LIBYAN WINGS	YL820	ATTERRI 15:58	25	1	2021
16:15:00	ISTANBUL	TURKISH AIRLINES	TK663	ATTERRI 16:30	25	1	2021
16:30:00	PARIS CDG	AIR FRANCE	AF1184	ATTERRI 16:11	25	1	2021
17:15:00	CASABLANCA	ROYAL AIR MAROC	AT572	ATTERRI 16:55	25	1	2021
17:15:00	DJERBA	TUNISAIR EXPRESS	UG009	ATTERRI 17:05	25	1	2021
17:55:00	ROME	ALITALIA	AZ866	ATTERRI 18:21	25	1	2021
18:15:00	PARIS CDG	NOUVEL AIR	BJ511	ATTERRI 17:49	25	1	2021
18:45:00	NICE	TUNISAIR	TU251	ATTERRI 18:51	25	1	2021
